red_fighter,blue_fighter,snapshot_date,winner,age_diff,height_diff,reach_diff,experience_diff,wins_diff,losses_diff,win_rate_diff,win_streak_diff,lose_streak_diff,momentum_diff,ko_rate_diff,submission_rate_diff,decision_rate_diff,fight_time_diff,sig_strike_diff,takedown_diff,submission_attempt_diff
Fabio Maldonado,Gian Villante,2014-03-23,Red,5.0,-5.0800000000000125,-2.539999999999992,4.0,2.0,2.0,0.0,1.0,0.0,1.0,-0.667,0.0,0.667,300.5,47.0,0.6,0.8
Michel Prazeres,Mairbek Taisumov,2014-03-23,Red,7.0,-7.6200000000000045,-15.23999999999998,1.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0
Rony Jason,Steven Siler,2014-03-23,Red,3.0,-10.159999999999997,0.0,-3.0,-2.0,-1.0,0.03600000000000003,0.0,0.0,0.0,0.133,0.133,-0.26699999999999996,-278.86,-9.666600000000003,-0.16670000000000001,-0.5000000000000001
Ronny Markes,Thiago Santos,2014-03-23,Blue,-4.0,-2.5400000000000205,-2.539999999999992,3.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,802.75,35.6667,3.3333,0.6667
Jussier Formiga,Scott Jorgensen,2014-03-23,Red,-3.0,0.0,2.5400000000000205,-4.0,-2.0,-2.0,-0.09599999999999997,0.0,-1.0,1.0,-0.333,-0.333,0.667,-144.0,-34.3333,0.8332999999999999,-0.1667
Thiago Perpetuo,Kenny Robertson,2014-03-23,Blue,-4.0,0.0,-7.6200000000000045,-2.0,0.0,-2.0,0.25,0.0,0.0,0.0,1.0,-1.0,0.0,-150.5,51.3333,0.6667000000000001,-0.6667
Francimar Barroso,Hans Stringer,2014-03-23,Blue,7.0,-5.0800000000000125,5.0800000000000125,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0
Godofredo Pepey,Noad Lahat,2014-03-23,Red,-3.0,-5.079999999999984,10.159999999999997,4.0,1.0,3.0,0.25,0.0,2.0,-2.0,0.0,0.0,1.0,528.5,24.0,0.3333,0.3333
Johny Hendricks,Robbie Lawler,2014-03-15,Red,-1.0,-5.0800000000000125,-12.700000000000017,7.0,5.0,2.0,-0.19999999999999996,-3.0,1.0,-4.0,-0.16700000000000004,0.0,0.16699999999999998,162.29999999999995,6.363600000000002,1.7170999999999998,0.4545
Carlos Condit,Tyron Woodley,2014-03-15,Blue,-2.0,12.700000000000017,2.539999999999992,4.0,3.0,1.0,0.04699999999999993,0.0,0.0,0.0,-0.19999999999999996,0.0,0.2,479.90000000000003,12.125,0.5,0.75
Diego Sanchez,Myles Jury,2014-03-15,Blue,7.0,0.0,-2.539999999999992,2.0,-1.0,3.0,-0.5,-4.0,1.0,-5.0,-0.25,-0.25,0.5,298.75,11.944499999999998,-0.33340000000000014,0.11110000000000009
Jake Shields,Hector Lombard,2014-03-15,Blue,-1.0,7.6200000000000045,2.539999999999992,2.0,2.0,0.0,0.16700000000000004,2.0,0.0,2.0,-1.0,0.0,1.0,427.33000000000004,20.0,0.8333,0.0
Ovince Saint Preux,Nikita Krylov,2014-03-15,Red,9.0,0.0,7.619999999999976,0.0,1.0,-1.0,0.5,1.0,0.0,1.0,-0.5,0.0,0.5,20.5,2.0,0.0,-2.0
Kelvin Gastelum,Rick Story,2014-03-15,Red,-8.0,0.0,0.0,-9.0,-5.0,-4.0,0.364,1.0,0.0,1.0,-0.286,0.5,-0.21399999999999997,-196.09000000000003,-8.846200000000003,0.4615,-1.0
Raquel Pennington,Jessica Andrade,2014-03-15,Blue,3.0,15.240000000000009,12.700000000000017,-1.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,181.5,-10.0,-1.0,-1.0
Dennis Bermudez,Jimy Hettes,2014-03-15,Red,0.0,-7.6200000000000045,-12.700000000000017,2.0,2.0,0.0,0.08299999999999996,4.0,0.0,4.0,0.0,-0.133,0.467,-68.33000000000004,-1.6666999999999987,-3.2,-0.33329999999999993
Sean Spencer,Alex Garcia,2014-03-15,Blue,0.0,2.5400000000000205,7.6200000000000045,2.0,1.0,1.0,-0.33299999999999996,1.0,0.0,1.0,-1.0,0.0,1.0,801.33,55.5,0.0,0.0
Renee Forte,Francisco Trevino,2014-03-15,Blue,-6.0,-5.079999999999984,2.539999999999992,3.0,1.0,2.0,0.333,0.0,1.0,-1.0,0.0,0.0,1.0,603.67,36.5,1.0,0.0
Will Campuzano,Justin Scoggins,2014-03-15,Blue,6.0,5.079999999999984,10.160000000000025,2.0,-1.0,3.0,-1.0,-1.0,3.0,-4.0,-1.0,0.0,0.0,608.0,39.0,0.5,0.0
Bubba McDaniel,Sean Strickland,2014-03-15,Blue,7.0,5.0800000000000125,-2.539999999999992,2.0,1.0,1.0,0.5,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0
Daniel Pineda,Rob Whiteford,2014-03-15,Blue,-2.0,-5.079999999999984,0.0,5.0,3.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,364.67,13.8,0.8,0.8
Alexander Gustafsson,Jimi Manuwa,2014-03-08,Red,-7.0,10.160000000000025,0.0,5.0,3.0,2.0,-0.25,-3.0,1.0,-4.0,-0.667,0.333,0.333,127.57999999999998,-6.375,-0.25,0.125
Michael Johnson,Melvin Guillard,2014-03-08,Red,-3.0,2.5400000000000205,12.699999999999989,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.16700000000000004,0.0,0.16699999999999998,242.09999999999997,19.5497,-0.2924,-0.1053
Brad Pickett,Neil Seery,2014-03-08,Red,0.0,5.079999999999984,10.159999999999997,6.0,3.0,3.0,0.5,0.0,1.0,-1.0,0.333,0.333,0.333,556.17,39.0,1.6,0.2
Gunnar Nelson,Omari Akhmedov,2014-03-08,Red,-2.0,-2.539999999999992,-2.539999999999992,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.5,0.5,346.0,9.0,1.0,2.0
Cyrille Diabate,Ilir Latifi,2014-03-08,Blue,10.0,20.319999999999993,20.32000000000002,6.0,4.0,2.0,0.571,0.0,0.0,0.0,0.25,0.25,0.5,-424.71,40.8333,0.8333,0.1667
Luke Barnatt,Mats Nilsson,2014-03-08,Red,-5.0,12.700000000000017,7.6200000000000045,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.5,0.5,666.0,113.0,1.0,1.0
Bradley Scott,Claudio Silva,2014-03-08,Blue,-7.0,5.079999999999984,12.699999999999989,2.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0
Igor Araujo,Danny Mitchell,2014-03-08,Red,5.0,-2.5400000000000205,7.6200000000000045,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0
Dong Hyun Kim,John Hathaway,2014-03-01,Red,6.0,2.5400000000000205,2.539999999999992,3.0,2.0,1.0,-0.050000000000000044,0.0,0.0,0.0,0.167,0.0,-0.16700000000000004,-249.25,-22.220700000000004,0.0129999999999999,-0.36360000000000003
Sai Wang,Zhang Lipeng,2014-03-01,Blue,5.0,2.539999999999992,2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Mitrione,Shawn Jordan,2014-03-01,Red,7.0,7.6200000000000045,10.159999999999997,3.0,2.0,1.0,0.025000000000000022,0.0,0.0,0.0,-0.19999999999999996,0.0,0.2,21.649999999999977,-4.25,-0.5,0.5
Hatsu Hioki,Ivan Menjivar,2014-03-01,Red,-1.0,12.700000000000017,15.240000000000009,-2.0,-2.0,0.0,-0.17099999999999993,0.0,1.0,-1.0,-0.25,-0.5,0.75,406.71,15.6786,1.7143,0.035699999999999954
Kazuki Tokudome,Yui Chul Nam,2014-03-01,Blue,-6.0,5.0800000000000125,10.159999999999997,2.0,1.0,1.0,0.5,0.0,1.0,-1.0,0.0,0.0,1.0,900.0,33.0,2.0,0.0
Nam Phan,Vaughan Lee,2014-03-01,Blue,0.0,0.0,10.160000000000025,2.0,0.0,2.0,-0.11400000000000005,0.0,1.0,-1.0,0.0,-0.5,0.5,373.4,62.75,-0.8333,-0.8333
Albert Cheng,An Ying Wang,2014-03-01,Blue,7.0,-2.539999999999992,-8.930000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jumabieke Tuerxun,Mark Eddiva,2014-03-01,Blue,-1.0,-2.539999999999992,-2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronda Rousey,Sara McMann,2014-02-22,Red,-6.0,2.5400000000000205,5.0800000000000125,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,227.5,7.0,1.0,1.0
Daniel Cormier,Patrick Cummins,2014-02-22,Red,1.0,-7.6200000000000045,-10.159999999999997,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,900.0,59.0,0.0,0.0
Rory MacDonald,Demian Maia,2014-02-22,Red,-11.0,-2.539999999999992,10.159999999999997,-3.0,-1.0,-2.0,0.11399999999999999,0.0,0.0,0.0,0.233,-0.167,-0.06700000000000006,-121.56000000000006,26.258899999999997,-0.10709999999999997,-0.4911
Mike Pyle,TJ Waldburger,2014-02-22,Red,12.0,2.539999999999992,-2.539999999999992,2.0,3.0,-1.0,0.20700000000000007,0.0,0.0,0.0,0.429,-0.607,0.179,92.79000000000002,7.2727,-1.0,-2.0909
Robert Whittaker,Stephen Thompson,2014-02-22,Blue,-8.0,0.0,-5.0800000000000125,-1.0,-1.0,0.0,-0.08299999999999996,-2.0,1.0,-3.0,-0.16700000000000004,0.0,-0.333,160.5,16.6667,-0.16669999999999996,0.0
Alexis Davis,Jessica Eye,2014-02-22,Red,2.0,0.0,5.0800000000000125,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,900.0,44.0,0.0,3.0
Raphael Assuncao,Pedro Munhoz,2014-02-22,Red,4.0,-2.539999999999992,2.539999999999992,6.0,5.0,1.0,0.833,5.0,0.0,5.0,0.2,0.2,0.6,598.0,35.0,1.2,0.2
Cody Gibson,Aljamain Sterling,2014-02-22,Blue,2.0,7.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Makovsky,Joshua Sampo,2014-02-22,Red,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0
Rafaello Oliveira,Erik Koch,2014-02-22,Blue,7.0,-5.0800000000000125,0.0,1.0,-1.0,2.0,-0.3,0.0,-1.0,1.0,-0.5,0.0,0.5,34.200000000000045,8.166699999999999,2.3333,1.5
Ernest Chavez,Yosdenis Cedeno,2014-02-22,Red,1.0,0.0,2.5400000000000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyoto Machida,Gegard Mousasi,2014-02-15,Red,8.0,-2.5400000000000205,-5.079999999999984,7.0,3.0,4.0,-0.5,0.0,0.0,0.0,0.75,0.0,-0.75,-396.0,32.8667,0.8667,0.5333
Jacare Souza,Francis Carmont,2014-02-15,Red,2.0,-5.0800000000000125,-15.240000000000009,-4.0,-4.0,0.0,0.0,-4.0,0.0,-4.0,0.5,0.16699999999999998,-0.5,-508.20000000000005,-17.8,-0.3999999999999999,0.19999999999999996
Erick Silva,Takenori Sato,2014-02-15,Red,1.0,5.079999999999984,7.6200000000000045,6.0,3.0,3.0,0.5,0.0,1.0,-1.0,0.333,0.667,0.0,299.0,8.2,0.4,1.0
Viscardi Andrade,Nico Musoke,2014-02-15,Blue,2.0,-2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,0.0,0.0,0.0
Charles Oliveira,Andy Ogle,2014-02-15,Red,-1.0,5.0800000000000125,12.700000000000017,5.0,3.0,2.0,0.16699999999999998,0.0,1.0,-1.0,0.0,1.0,-1.0,-561.12,-18.25,-0.75,1.125
Cristiano Marcello,Joe Proctor,2014-02-15,Blue,8.0,-2.5400000000000205,0.0,1.0,0.0,1.0,-0.16699999999999998,0.0,0.0,0.0,-1.0,0.0,1.0,248.16999999999996,45.5,0.0,0.0
Rodrigo Damm,Ivan Jorge,2014-02-15,Red,1.0,-5.079999999999984,-5.079999999999984,2.0,1.0,1.0,-0.33299999999999996,0.0,0.0,0.0,0.0,0.5,-0.5,-256.0,30.5,0.0,0.5
Francisco Trinaldo,Jesse Ronson,2014-02-15,Red,8.0,-2.5400000000000205,-5.079999999999984,4.0,3.0,1.0,0.6,0.0,0.0,0.0,0.333,0.667,0.0,-442.2,20.75,0.75,1.0
Iuri Alcantara,Wilson Reis,2014-02-15,Red,5.0,12.699999999999989,15.240000000000009,4.0,2.0,2.0,-0.4,-1.0,1.0,-2.0,0.333,0.0,-0.33299999999999996,-149.79999999999995,28.0,1.4,0.8
Felipe Arantes,Maximo Blanco,2014-02-15,Red,-5.0,0.0,5.079999999999984,1.0,1.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.5,0.0,-0.5,62.33999999999992,1.75,-0.5,-0.5
Ildemar Alcantara,Albert Tumenov,2014-02-15,Red,8.0,7.6200000000000045,12.700000000000017,3.0,2.0,1.0,0.667,0.0,1.0,-1.0,0.0,0.5,0.5,753.0,28.5,2.5,1.5
Douglas Silva de Andrade,Zubaira Tukhugov,2014-02-15,Blue,5.0,-2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renan Barao,Urijah Faber,2014-02-01,Red,-8.0,0.0,7.6200000000000045,-2.0,0.0,-2.0,0.25,2.0,0.0,2.0,0.167,-0.334,0.16699999999999998,-45.549999999999955,10.314300000000003,0.28570000000000007,-0.3143
Jose Aldo,Ricardo Lamas,2014-02-01,Red,-4.0,-2.539999999999992,-2.539999999999992,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.09999999999999998,-0.25,0.35,646.55,37.6667,0.25,-1.4167
Frank Mir,Alistair Overeem,2014-02-01,Blue,1.0,-2.539999999999992,-2.539999999999992,4.0,2.0,2.0,0.09599999999999997,0.0,1.0,-1.0,-1.0,0.0,0.333,185.93,-21.857100000000003,0.40480000000000005,0.9524
John Lineker,Ali Bagautinov,2014-02-01,Blue,-5.0,-2.539999999999992,5.0800000000000125,3.0,2.0,1.0,-0.19999999999999996,2.0,0.0,2.0,0.25,0.0,-0.25,-375.0,19.75,-2.5,-1.0
Jamie Varner,Abel Trujillo,2014-02-01,Blue,-2.0,0.0,5.079999999999984,1.0,0.0,1.0,-0.16700000000000004,-1.0,1.0,-2.0,-0.5,0.0,0.5,81.41999999999996,-7.5333000000000006,3.2,0.13330000000000009
John Makdessi,Alan Patrick,2014-02-01,Blue,-2.0,-7.6200000000000045,-15.240000000000009,6.0,4.0,2.0,-0.28600000000000003,2.0,0.0,2.0,-0.6,0.0,0.6,421.14,55.5,0.0,0.0
Chris Cariaso,Danny Martinez,2014-02-01,Red,4.0,-7.619999999999976,-10.159999999999997,8.0,5.0,3.0,0.625,1.0,0.0,1.0,0.2,0.0,0.8,830.25,47.8571,1.1429,0.2857
Nick Catone,Tom Watson,2014-02-01,Red,0.0,-2.539999999999992,-2.539999999999992,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-256.5,-34.6667,2.8333,0.5
Al Iaquinta,Kevin Lee,2014-02-01,Red,5.0,2.5400000000000205,-17.78,3.0,2.0,1.0,0.667,2.0,0.0,2.0,0.0,0.0,1.0,655.67,44.0,2.0,0.0
Clint Hester,Andy Enz,2014-02-01,Red,5.0,-2.539999999999992,-2.539999999999992,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,716.5,66.0,0.0,0.0
Anthony Rocco Martin,Rashid Magomedov,2014-02-01,Blue,-5.0,7.6200000000000045,7.619999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neil Magny,Gasan Umalatov,2014-02-01,Red,-5.0,10.159999999999997,22.859999999999985,3.0,1.0,2.0,0.333,0.0,2.0,-2.0,0.0,0.0,1.0,664.33,36.0,2.0,0.0
Benson Henderson,Josh Thomson,2014-01-25,Red,-5.0,-2.5400000000000205,-2.539999999999992,7.0,6.0,1.0,-0.125,-1.0,1.0,-2.0,-1.0,0.0,1.0,598.6199999999999,50.6667,1.3333,0.8571
Stipe Miocic,Gabriel Gonzaga,2014-01-25,Red,-4.0,5.079999999999984,10.159999999999997,-2.0,0.0,-2.0,0.2290000000000001,-1.0,0.0,-1.0,0.0,-0.5,0.5,305.26,26.125,0.625,-0.625
Donald Cerrone,Adriano Martins,2014-01-25,Red,0.0,7.619999999999976,2.539999999999992,10.0,7.0,3.0,-0.273,0.0,0.0,0.0,0.25,-0.625,0.375,86.54999999999995,47.1,0.9,0.2
Darren Elkins,Jeremy Stephens,2014-01-25,Blue,2.0,5.0800000000000125,0.0,0.0,2.0,-2.0,0.22199999999999998,-1.0,0.0,-1.0,-0.11400000000000005,0.0,0.11399999999999999,-163.22000000000003,-6.875,-0.125,0.6875
Alex Caceres,Sergio Pettis,2014-01-25,Red,5.0,10.160000000000025,10.159999999999997,6.0,3.0,3.0,-0.42900000000000005,2.0,0.0,2.0,0.0,0.25,-0.25,-231.86,39.2857,0.1429,1.5714
Eddie Wineland,Yves Jabouin,2014-01-25,Red,-5.0,0.0,2.539999999999992,-1.0,-2.0,1.0,-0.267,-1.0,1.0,-2.0,0.5,0.0,-0.5,35.16999999999996,14.100000000000001,-0.30000000000000004,0.0
Junior Hernandez,Hugo Viana,2014-01-25,Blue,-3.0,7.6200000000000045,5.079999999999984,-2.0,-2.0,0.0,-0.667,0.0,0.0,0.0,-0.5,0.0,-0.5,-469.0,-43.5,0.0,0.0
Daron Cruickshank,Mike Rio,2014-01-25,Red,-4.0,-5.0800000000000125,2.539999999999992,2.0,2.0,0.0,0.26699999999999996,0.0,-1.0,1.0,0.333,-1.0,0.667,345.53000000000003,23.5,-1.5,-0.5
George Sullivan,Mike Rhodes,2014-01-25,Red,8.0,-2.539999999999992,-2.5400000000000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walt Harris,Nikita Krylov,2014-01-25,Blue,9.0,5.0800000000000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0
Luke Rockhold,Costas Philippou,2014-01-15,Red,-5.0,10.159999999999997,10.160000000000025,-6.0,-5.0,-1.0,-0.714,0.0,0.0,0.0,0.0,0.0,0.0,152.0,-34.8333,-0.5,-0.3333
Lorenz Larkin,Brad Tavares,2014-01-15,Blue,2.0,-5.079999999999984,-5.0800000000000125,-5.0,-5.0,0.0,-0.357,-3.0,0.0,-3.0,-0.167,0.0,0.33299999999999996,106.66999999999996,-16.5,-1.8333,0.0
TJ Dillashaw,Mike Easton,2014-01-15,Red,-2.0,0.0,-7.6200000000000045,1.0,1.0,0.0,0.06700000000000006,0.0,-1.0,1.0,0.16699999999999998,0.25,-0.41700000000000004,-395.9,-19.8,1.1,1.2
Yoel Romero,Derek Brunson,2014-01-15,Red,7.0,-2.539999999999992,-10.160000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-0.5,-78.5,-29.0,-4.0,-1.0
John Moraga,Dustin Ortiz,2014-01-15,Red,5.0,2.539999999999992,2.539999999999992,2.0,1.0,1.0,-0.33299999999999996,-1.0,1.0,-2.0,-0.5,0.5,0.0,-25.66999999999996,30.0,1.0,0.5
Cole Miller,Sam Sicilia,2014-01-15,Red,2.0,12.699999999999989,17.78,4.0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.75,0.25,196.0,-1.7380999999999993,-0.3096,1.1667
Ramsey Nijem,Justin Edwards,2014-01-15,Red,-5.0,2.539999999999992,12.699999999999989,1.0,1.0,0.0,0.09999999999999998,0.0,1.0,-1.0,0.333,-0.5,0.16700000000000004,-131.77000000000004,-3.0500000000000007,0.75,-0.19999999999999996
Isaac Vallie-Flagg,Elias Silverio,2014-01-15,Blue,8.0,-7.6200000000000045,-12.699999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Smith,Brian Houston,2014-01-15,Red,0.0,2.539999999999992,-7.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0
Alptekin Ozkilic,Louis Smolka,2014-01-15,Blue,5.0,-10.159999999999997,-7.6200000000000045,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0
Vinc Pichel,Garett Whiteley,2014-01-15,Red,-2.0,-5.079999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0
Charlie Brenneman,Beneil Dariush,2014-01-15,Blue,7.0,0.0,0.0,8.0,4.0,4.0,0.5,0.0,2.0,-2.0,0.0,0.0,1.0,553.38,15.2857,2.7143,0.0
Tarec Saffiedine,Hyun Gyu Lim,2014-01-04,Red,-1.0,-12.699999999999989,-17.78,-2.0,-2.0,0.0,-1.0,-2.0,0.0,-2.0,-1.0,0.0,0.0,-389.0,-62.0,0.0,0.0
Tatsuya Kawajiri,Sean Soriano,2014-01-04,Red,11.0,-5.079999999999984,-2.5400000000000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiichi Kunimoto,Luiz Dutra,2014-01-04,Red,1.0,-2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyung Ho Kang,Shunichi Shimizu,2014-01-04,Red,-3.0,10.159999999999997,17.78,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,900.0,16.0,5.0,0.0
Max Holloway,Will Chope,2014-01-04,Red,-2.0,-12.699999999999989,-17.78,6.0,3.0,3.0,0.5,0.0,2.0,-2.0,0.333,0.0,0.667,732.0,70.6,0.0,0.0
Katsunori Kikuno,Quinn Mulhern,2014-01-04,Red,4.0,-17.78,-25.400000000000006,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-185.0,0.0,0.0,0.0
Royston Wee,Dave Galera,2014-01-04,Red,-8.0,-10.159999999999997,-12.819999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mairbek Taisumov,Tae Hyun Bang,2014-01-04,Red,-5.0,0.0,5.079999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Kimura,Jon Delos Reyes,2014-01-04,Red,-2.0,2.5400000000000205,10.159999999999997,2.0,1.0,1.0,0.5,0.0,1.0,-1.0,0.0,1.0,0.0,477.5,16.0,0.0,5.0
Leandro Issa,Russell Doane,2014-01-04,Blue,3.0,0.0,-2.5400000000000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Weidman,Anderson Silva,2013-12-28,Red,-9.0,0.0,2.539999999999992,-1.0,0.0,-1.0,0.14300000000000002,6.0,-1.0,7.0,-0.334,0.166,0.166,-156.67000000000002,-1.4875000000000007,2.4125,0.42500000000000004
Ronda Rousey,Miesha Tate,2013-12-28,Red,0.0,2.5400000000000205,7.6200000000000045,0.0,1.0,-1.0,1.0,1.0,-1.0,2.0,0.0,1.0,0.0,-486.0,0.0,0.0,0.0
Josh Barnett,Travis Browne,2013-12-28,Blue,4.0,-7.6200000000000045,-2.539999999999992,-6.0,-5.0,-1.0,0.14300000000000002,-1.0,0.0,-1.0,0.33299999999999996,-0.167,-0.167,-183.70999999999998,7.685699999999997,-0.19999999999999996,0.5143
Jim Miller,Fabricio Camoes,2013-12-28,Red,-4.0,-5.0800000000000125,-5.079999999999984,5.0,5.0,0.0,0.417,1.0,-1.0,2.0,0.167,-0.667,0.5,80.71000000000004,12.076899999999998,-0.7948,0.4102000000000001
Dustin Poirier,Diego Brandao,2013-12-28,Red,-2.0,5.079999999999984,10.159999999999997,3.0,2.0,1.0,-0.050000000000000044,-2.0,0.0,-2.0,0.0,0.0,0.0,37.51999999999998,26.2857,0.28570000000000007,0.21430000000000005
Chris Leben,Uriah Hall,2013-12-28,Blue,3.0,-2.539999999999992,-12.699999999999989,5.0,3.0,2.0,0.429,0.0,1.0,-1.0,0.667,0.333,0.0,-317.0,-17.45,-1.15,0.5
Gleison Tibau,Michael Johnson,2013-12-28,Blue,2.0,0.0,-5.079999999999984,1.0,2.0,-1.0,0.1439999999999999,1.0,0.0,1.0,-0.257,0.286,-0.029000000000000026,82.5,-7.9803,3.3816,0.8421
John Howard,Siyar Bahadurzada,2013-12-28,Red,2.0,-10.159999999999997,-5.079999999999984,3.0,1.0,2.0,-0.09999999999999998,1.0,-1.0,2.0,-0.5,0.0,0.5,241.39999999999998,16.1429,2.8571,0.5714
William Patolino,Bobby Voelker,2013-12-28,Red,-13.0,-2.539999999999992,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-612.0,-83.0,-4.0,0.0
Robert Peralta,Estevan Payan,2013-12-28,Red,-4.0,-5.0800000000000125,-2.539999999999992,2.0,2.0,0.0,0.667,0.0,0.0,0.0,0.5,0.0,0.5,-292.33000000000004,42.0,0.3333,0.0
Demetrious Johnson,Joseph Benavidez,2013-12-14,Red,-3.0,-2.539999999999992,2.539999999999992,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.5,0.167,0.33299999999999996,476.42999999999995,20.6667,2.6667,-0.5
Urijah Faber,Michael McDonald,2013-12-14,Red,12.0,-7.6200000000000045,-7.6200000000000045,1.0,0.0,1.0,-0.119,2.0,0.0,2.0,-0.4,0.39999999999999997,0.0,317.71000000000004,23.433300000000003,0.13329999999999997,0.23330000000000006
Chad Mendes,Nik Lentz,2013-12-14,Red,0.0,-5.0800000000000125,-5.0800000000000125,-2.0,-1.0,-1.0,0.07899999999999996,1.0,0.0,1.0,0.524,-0.143,-0.38099999999999995,-353.90000000000003,-18.863599999999998,-2.2273,-1.4545
Joe Lauzon,Mac Danzig,2013-12-14,Red,-4.0,5.0800000000000125,2.539999999999992,2.0,2.0,0.0,0.16699999999999998,0.0,0.0,0.0,-0.5,1.0,-0.5,-140.08000000000004,-22.8377,0.19480000000000008,1.1688
Court McGee,Ryan LaFlare,2013-12-14,Blue,-2.0,-5.079999999999984,2.539999999999992,5.0,3.0,2.0,-0.28600000000000003,0.0,0.0,0.0,0.0,0.4,0.09999999999999998,-99.66999999999996,42.333299999999994,-4.1667000000000005,-0.5
Danny Castillo,Edson Barboza,2013-12-14,Blue,6.0,-5.0800000000000125,-10.159999999999997,1.0,0.0,1.0,-0.10699999999999998,0.0,0.0,0.0,-0.5,0.0,0.49999999999999994,198.25,-3.8571000000000026,2.1904,0.1429
Bobby Green,Pat Healy,2013-12-14,Red,-3.0,-5.079999999999984,-7.6200000000000045,1.0,2.0,-1.0,1.0,2.0,-1.0,3.0,0.5,0.5,0.0,-352.5,21.0,-1.5,0.0
